Date,open,high,low,close,volume
2011-08-10 00:00:00-04:00,107.63,109.07,106.94,109.02,43738827
2011-08-11 00:00:00-04:00,107.36,107.81,103.2,103.59,34439016
2011-08-12 00:00:00-04:00,104.45,105.66,104.07,105.57,14803576
2011-08-15 00:00:00-04:00,104.96,105.48,104.47,104.52,9236671
2011-08-16 00:00:00-04:00,104.66,106.64,104.6325,106.25,14542672
2011-08-17 00:00:00-04:00,106.32,108.1,105.77,108.06,14126812
2011-08-18 00:00:00-04:00,110.09,112.14,109.28,110.28,24670609
2011-08-19 00:00:00-04:00,110.65,111.41,110.23,111.23,14285128
2011-08-22 00:00:00-04:00,110.46,111.26,110.39,110.89,12586679
2011-08-23 00:00:00-04:00,109.76,111.17,109.35,109.42,12771179
2011-08-24 00:00:00-04:00,109.33,109.41,106.15,106.32,12507894
2011-08-25 00:00:00-04:00,106.69,107.9,106.36,107.44,9621093
2011-08-26 00:00:00-04:00,108.69,109.27,107.33,108.52,11120261
2011-08-29 00:00:00-04:00,106.7,107.4,106.6,107.02,5560879
2011-08-30 00:00:00-04:00,108.42,109.15,108.25,108.69,7927642
2011-08-31 00:00:00-04:00,108.81,108.96,107.03,107.07,10711125
2011-09-01 00:00:00-04:00,107.47,108.98,106.08,108.93,9624881
2011-09-02 00:00:00-04:00,111.39,112.58,110.66,112.5,14380049
2011-09-06 00:00:00-04:00,114.42,114.93,113.39,113.65,12726335
2011-09-07 00:00:00-04:00,112.28,112.37,111.31,111.52,10638360
2011-09-08 00:00:00-04:00,112.3,112.63,111.34,112.48,10246866
2011-09-09 00:00:00-04:00,112.54,114.18,112.21,113.76,10590392
2011-09-12 00:00:00-04:00,113.56,114.25,113.1,113.83,7437014
2011-09-13 00:00:00-04:00,113.43,113.59,112.11,112.23,8629083
2011-09-14 00:00:00-04:00,111.97,113.35,111.82,113.16,11288141
2011-09-15 00:00:00-04:00,111.98,112.49,111.43,111.46,7801476
2011-09-16 00:00:00-04:00,111.31,112.5898,111.25,112.23,7781454
2011-09-19 00:00:00-04:00,114.2,115.19,114.12,114.37,11423836
2011-09-20 00:00:00-04:00,114.37,114.8701,114.05,114.86,5795030
2011-09-21 00:00:00-04:00,114.63,118.7862,114.2,118.64,17270398
2011-09-22 00:00:00-04:00,121.41,123.87,121.23,123.11,21383548
2011-09-23 00:00:00-04:00,123.12,123.36,120.83,120.89,14458635
2011-09-26 00:00:00-04:00,120.12,120.57,118.58,118.8719,13320800
2011-09-27 00:00:00-04:00,116.73,117.3,116.26,117.07,11996878
2011-09-28 00:00:00-04:00,116.9,117.11,115.76,117.06,12276460
2011-09-29 00:00:00-04:00,117.61,118.82,117.09,117.83,11573113
2011-09-30 00:00:00-04:00,120,120.91,118.99,120.7801,11355151
2011-10-03 00:00:00-04:00,121.88,123.8,121.1142,123.74,13882948
2011-10-04 00:00:00-04:00,124.37,125.03,122.18,122.27,16133195
2011-10-05 00:00:00-04:00,121.66,121.78,120.66,121.39,13455092
2011-10-06 00:00:00-04:00,120.66,121.01,119.12,119.15,8586811
2011-10-07 00:00:00-04:00,117.75,119.05,116.85,118.25,10150017
2011-10-10 00:00:00-04:00,116.82,116.91,115.8,116.56,3339649
2011-10-11 00:00:00-04:00,117.33,117.36,115.9,116.22,6297940
2011-10-12 00:00:00-04:00,114.7,115.12,113.48,114.53,12256273
2011-10-13 00:00:00-04:00,115.0301,116.55,114.96,115.6,10261744
2011-10-14 00:00:00-04:00,113.88,114.61,113.61,113.96,7639672
2011-10-17 00:00:00-04:00,114.3,115.97,114.22,115.89,8130942
2011-10-18 00:00:00-04:00,116.14,116.818,114.3,115.21,11720855
2011-10-19 00:00:00-04:00,114.54,115.74,114.16,115.16,6424704
2011-10-20 00:00:00-04:00,114.46,115.67,114.07,114.335,7347125
2011-10-21 00:00:00-04:00,113.86,114.2,113.13,113.14,9027788
2011-10-24 00:00:00-04:00,113.93,114.08,113.05,113.31,5639224
2011-10-25 00:00:00-04:00,113.37,116.35,113.35,116.15,9285300
2011-10-26 00:00:00-04:00,115.4,116.21,114.07,114.17,11516228
2011-10-27 00:00:00-04:00,112.58,112.85,109.82,110.27,17107039
2011-10-28 00:00:00-04:00,110.9,111.96,110.76,111.38,8662206
2011-10-31 00:00:00-04:00,113.61,115.88,113.46,115.84,12943824
2011-11-01 00:00:00-04:00,118.71,119.49,117.17,119.46,20528157
2011-11-02 00:00:00-04:00,116.63,118.36,116.42,118,11664294
2011-11-03 00:00:00-04:00,116.34,117.35,115.99,116.36,7588542
2011-11-04 00:00:00-04:00,115.72,117.0501,115.53,116.461,7108502
2011-11-07 00:00:00-05:00,116.64,118.35,116.32,117.24,8595872
2011-11-08 00:00:00-05:00,116.75,117.54,115.5,115.73,6619092
2011-11-09 00:00:00-05:00,118.26,119.13,117.07,118.13,10837583
2011-11-10 00:00:00-05:00,116.78,117.61,115.21,116.39,10543914
2011-11-11 00:00:00-05:00,115.83,116.1652,115.5,115.63,2365557
2011-11-14 00:00:00-05:00,116.39,117.595,116.21,117.47,6711051
2011-11-15 00:00:00-05:00,117.695,118.46,116.72,117.37,7349060
2011-11-16 00:00:00-05:00,117.96,118.43,117.18,118.42,6202254
2011-11-17 00:00:00-05:00,118.08,120.161,118.04,119.34,9196296
2011-11-18 00:00:00-05:00,119.17,119.55,118.32,119.34,6323516
2011-11-21 00:00:00-05:00,120.39,120.73,119.91,120.04,6918097
2011-11-22 00:00:00-05:00,120.35,121.41,119.85,121.37,6961621
2011-11-23 00:00:00-05:00,121.14,123.05,121.03,122.57,8926883
2011-11-25 00:00:00-05:00,121.8,121.87,120.74,120.799,3467750
2011-11-28 00:00:00-05:00,118.63,121.15,118.58,120.73,7069000
2011-11-29 00:00:00-05:00,120.03,120.92,119.08,119.75,8453397
2011-11-30 00:00:00-05:00,118.34,118.56,117.26,117.88,10334116
2011-12-01 00:00:00-05:00,116.29,117.239,115.8,116.99,8533617
2011-12-02 00:00:00-05:00,116.62,118.68,116.56,118.67,6477626
2011-12-05 00:00:00-05:00,117,118.83,116.883,118.44,7350853
2011-12-06 00:00:00-05:00,117.81,118.29,116.77,117.27,7517748
2011-12-07 00:00:00-05:00,117.33,118.24,116.85,117.69,6117332
2011-12-08 00:00:00-05:00,117.72,119.33,117.41,119.16,7984414
2011-12-09 00:00:00-05:00,119.05,119.13,116.63,116.72,8550410
2011-12-12 00:00:00-05:00,117.91,118.49,117.61,118,5023540
2011-12-13 00:00:00-05:00,117.33,119.63,117.16,119.12,8446627
2011-12-14 00:00:00-05:00,119.79,121.369,119.494,121.36,10294299
2011-12-15 00:00:00-05:00,120.66,121.32,120.37,120.92,5093075
2011-12-16 00:00:00-05:00,121.38,122.6201,121.29,122.32,8883470
2011-12-19 00:00:00-05:00,122.32,124.02,122.26,123.87,6917512
2011-12-20 00:00:00-05:00,122.66,122.67,120.61,120.77,10237599
2011-12-21 00:00:00-05:00,120.63,120.83,119.07,119.11,10786184
2011-12-22 00:00:00-05:00,120,120.42,119.35,119.6,4886317
2011-12-23 00:00:00-05:00,118.56,118.71,117.74,118.25,4832412
2011-12-27 00:00:00-05:00,117.94,118.44,117.62,118.44,3429726
2011-12-28 00:00:00-05:00,118.74,121.05,118.74,120.62,6771842
2011-12-29 00:00:00-05:00,120.48,121.09,120.06,120.86,3933385
2011-12-30 00:00:00-05:00,121.11,121.76,120.8872,121.25,5696319
2012-01-03 00:00:00-05:00,119.42,120.2,118.93,119.44,7786367
2012-01-04 00:00:00-05:00,119.26,119.28,117.68,118.02,7295130
2012-01-05 00:00:00-05:00,118.17,119.1,117.57,117.81,6014049
2012-01-06 00:00:00-05:00,117.75,118.96,117.71,118.72,6739521
2012-01-09 00:00:00-05:00,118.47,119.54,118.3,118.52,5354150
2012-01-10 00:00:00-05:00,117.73,118.87,117.68,118.32,6601026
2012-01-11 00:00:00-05:00,119.04,120.06,118.98,119.85,7412867
2012-01-12 00:00:00-05:00,119.95,120.19,119.24,119.69,6674377
2012-01-13 00:00:00-05:00,121.1,121.64,120.81,120.88,8566799
2012-01-17 00:00:00-05:00,120.95,121.63,120.826,121.44,4578357
2012-01-18 00:00:00-05:00,121.53,121.612,119.91,119.93,4856427
2012-01-19 00:00:00-05:00,119.33,119.559,117.92,118.33,7274554
2012-01-20 00:00:00-05:00,117.71,117.96,116.97,117.01,5662525
2012-01-23 00:00:00-05:00,116.13,116.64,115.55,116.26,6347099
2012-01-24 00:00:00-05:00,116.71,116.71,115.78,116.41,5532991
2012-01-25 00:00:00-05:00,116.06,118.53,115.89,116.18,12579030
2012-01-26 00:00:00-05:00,116.65,117.71,116.59,117.7,7029261
2012-01-27 00:00:00-05:00,117.83,118.33,117.01,118.1,4596263
2012-01-30 00:00:00-05:00,119.84,120.39,119.34,119.48,7534252
2012-01-31 00:00:00-05:00,119.26,120.91,119.19,120.86,7197207
2012-02-01 00:00:00-05:00,119.75,119.9,118.811,119.16,7192067
2012-02-02 00:00:00-05:00,118.96,119.48,118.64,119.12,4555252
2012-02-03 00:00:00-05:00,116.46,116.8,115.97,116.58,11093658
2012-02-06 00:00:00-05:00,116.69,117.8,116.34,117.75,5485742
2012-02-07 00:00:00-05:00,116.62,116.88,115.77,116.28,8423882
2012-02-08 00:00:00-05:00,116.2,116.79,115.98,116.38,7022064
2012-02-09 00:00:00-05:00,115.86,116.04,114.62,115.49,10381723
2012-02-10 00:00:00-05:00,116.8,117.33,116.52,116.97,6529295
2012-02-13 00:00:00-05:00,116.6,117.37,116.435,117.14,5607812
2012-02-14 00:00:00-05:00,117.44,118.28,117.23,117.75,7417042
2012-02-15 00:00:00-05:00,117.66,118.27,117.49,117.55,6690835
2012-02-16 00:00:00-05:00,117.27,117.6,116.13,116.61,8527190
2012-02-17 00:00:00-05:00,115.86,116.61,115.76,116.6,5991144
2012-02-21 00:00:00-05:00,115.77,115.92,114.95,115.29,6985597
2012-02-22 00:00:00-05:00,115.89,116.76,115.81,116.74,6831625
2012-02-23 00:00:00-05:00,116.14,117.22,115.93,116.72,5060654
2012-02-24 00:00:00-05:00,117.23,117.58,116.95,117.5,5237919
2012-02-27 00:00:00-05:00,118.5,118.85,118.12,118.56,6802674
2012-02-28 00:00:00-05:00,118.87,119.14,117.94,118.15,6102713
2012-02-29 00:00:00-05:00,118.37,118.42,116.96,117.47,13799387
2012-03-01 00:00:00-05:00,116.17,116.68,115.54,116.07,11122995
2012-03-02 00:00:00-05:00,116.6,117.48,116.55,117.13,6023542
2012-03-05 00:00:00-05:00,116.96,117.4399,116.24,116.27,5635108
2012-03-06 00:00:00-05:00,117.45,118.11,117.44,117.6,5578826
2012-03-07 00:00:00-05:00,117.46,117.61,116.8099,116.92,5271441
2012-03-08 00:00:00-05:00,116.32,116.57,115.64,115.76,7271297
2012-03-09 00:00:00-05:00,115.49,115.99,114.9,115.96,6526471
2012-03-12 00:00:00-04:00,116.32,116.52,115.87,115.97,4235785
2012-03-13 00:00:00-04:00,115.27,115.41,113.89,113.91,12843318
2012-03-14 00:00:00-04:00,112.7,112.75,110.95,111.06,22523715
2012-03-15 00:00:00-04:00,110.91,111.74,110.88,111.2,12117547
2012-03-16 00:00:00-04:00,110.49,111.44,110.2,111.43,12766210
2012-03-19 00:00:00-04:00,111.36,111.48,109.69,110.15,11206400
2012-03-20 00:00:00-04:00,110.43,110.8714,109.85,110.52,8694723
2012-03-21 00:00:00-04:00,110.85,111.89,110.81,111.78,8752538
2012-03-22 00:00:00-04:00,112.29,112.37,111.87,112.14,6639902
2012-03-23 00:00:00-04:00,112.69,113.39,112.66,113.2,7845160
2012-03-26 00:00:00-04:00,112.83,113.01,111.8,112.66,7752650
2012-03-27 00:00:00-04:00,112.78,113.7,112.7,113.44,6215543
2012-03-28 00:00:00-04:00,112.92,113.94,112.85,113.3,7474901
2012-03-29 00:00:00-04:00,114.02,114.19,113.58,114.13,6657593
2012-03-30 00:00:00-04:00,114.21,114.27,112.19,112.21,8680427
2012-04-02 00:00:00-04:00,113.01,113.3,112.2,112.55,8408459
2012-04-03 00:00:00-04:00,113.02,113.44,110.57,110.6,13934909
2012-04-04 00:00:00-04:00,111.76,112.12,111.41,112.08,9278217
2012-04-05 00:00:00-04:00,113.01,113.07,112.33,112.9,5582520
2012-04-09 00:00:00-04:00,115.54,115.77,115.24,115.55,11289584
2012-04-10 00:00:00-04:00,115.97,117.29,115.78,116.86,13918215
2012-04-11 00:00:00-04:00,115.72,116.06,115.35,115.48,8222494
2012-04-12 00:00:00-04:00,115.67,115.75,114.82,115.01,8605511
2012-04-13 00:00:00-04:00,116.15,116.9,116.12,116.84,7921103
2012-04-16 00:00:00-04:00,116.7,117.6,116.57,116.68,7208595
2012-04-17 00:00:00-04:00,116.53,116.8281,116.25,116.61,5132716
2012-04-18 00:00:00-04:00,117.05,117.12,116.73,116.93,3892891
2012-04-19 00:00:00-04:00,117.25,117.47,117.02,117.06,4966182
2012-04-20 00:00:00-04:00,116.56,117.13,116.33,117.07,4697663
2012-04-23 00:00:00-04:00,118.11,118.41,117.795,117.91,4569352
2012-04-24 00:00:00-04:00,117.61,117.76,117.08,117.12,3980828
2012-04-25 00:00:00-04:00,116.41,117.32,115.69,116.51,8413403
2012-04-26 00:00:00-04:00,117.42,117.46,116.59,117.19,4698463
2012-04-27 00:00:00-04:00,117.02,117.36,116.79,117.31,2577373
2012-04-30 00:00:00-04:00,117.57,117.75,117.19,117.3,3938384
2012-05-01 00:00:00-04:00,117.43,117.62,116.0714,116.43,6553453
2012-05-02 00:00:00-04:00,117.22,117.32,116.8,117.26,2998353
2012-05-03 00:00:00-04:00,116.64,117.37,116.56,117.24,3323650
2012-05-04 00:00:00-04:00,117.47,118.19,117.4,118.13,5363778
2012-05-07 00:00:00-04:00,118.32,118.46,118.02,118.17,2856882
2012-05-08 00:00:00-04:00,118.71,119.51,118.66,118.79,5352392
2012-05-09 00:00:00-04:00,119.45,119.57,118.44,118.88,5279911
2012-05-10 00:00:00-04:00,118.02,118.62,117.44,118.52,5990887
2012-05-11 00:00:00-04:00,119.49,119.6,118.96,119.48,4806698
2012-05-14 00:00:00-04:00,120.87,121.3,120.5999,121.16,7958543
2012-05-15 00:00:00-04:00,121.08,121.73,120.82,121.66,6255776
2012-05-16 00:00:00-04:00,120.96,122.18,120.72,122.01,6251150
2012-05-17 00:00:00-04:00,122.05,124.28,122.02,124.15,13943441
2012-05-18 00:00:00-04:00,123.28,124.44,123.11,124.2,9615867
2012-05-21 00:00:00-04:00,123.9,124.45,123.62,123.95,9126736
2012-05-22 00:00:00-04:00,122.75,122.88,122.06,122.56,11206318
2012-05-23 00:00:00-04:00,123.56,124.52,123.36,123.37,11001901
2012-05-24 00:00:00-04:00,123.23,123.79,122.75,122.94,9816982
2012-05-25 00:00:00-04:00,123.43,123.54,123.14,123.38,4590008
2012-05-29 00:00:00-04:00,123.39,123.81,123,123,5680025
2012-05-30 00:00:00-04:00,125.33,126.32,125.3,126.09,15549200
2012-05-31 00:00:00-04:00,127.03,129.08,126.67,127.57,29785762
2012-06-01 00:00:00-04:00,128.87,130.38,128.53,130.32,21614296
2012-06-04 00:00:00-04:00,129.33,130.18,128.94,129.34,11147839
2012-06-05 00:00:00-04:00,128.53,128.64,127.59,127.61,11756073
2012-06-06 00:00:00-04:00,127.56,127.6,125.05,125.07,19907463
2012-06-07 00:00:00-04:00,124.65,125.74,124.39,125.24,17742240
2012-06-08 00:00:00-04:00,126.75,126.95,124.57,125.18,10822393
2012-06-11 00:00:00-04:00,124.79,126.21,124.77,125.77,10325442
2012-06-12 00:00:00-04:00,124.97,125.63,124.5,124.65,10430316
2012-06-13 00:00:00-04:00,124.85,126.28,124.38,125.89,10624554
2012-06-14 00:00:00-04:00,125.95,126.28,125.19,125.7,7490658
2012-06-15 00:00:00-04:00,126.59,126.85,126.14,126.38,6082581
2012-06-18 00:00:00-04:00,127.15,127.34,126.26,127.09,6016594
2012-06-19 00:00:00-04:00,126.275,126.37,125.3282,125.41,7233030
2012-06-20 00:00:00-04:00,124.57,126.51,124.09,126.05,13334393
2012-06-21 00:00:00-04:00,125.95,127.25,125.89,126.66,8829084
2012-06-22 00:00:00-04:00,125.88,126.22,125.01,125.03,6191730
2012-06-25 00:00:00-04:00,126.36,127.02,126.27,126.83,5229214
2012-06-26 00:00:00-04:00,126.09,126.95,125.94,126.36,5107169
2012-06-27 00:00:00-04:00,126.56,126.788,126.032,126.52,5632439
2012-06-28 00:00:00-04:00,127.31,127.48,126.79,126.84,4944503
2012-06-29 00:00:00-04:00,125.03,125.63,124.63,125.21,8122435
2012-07-02 00:00:00-04:00,125.45,127.21,125.3701,126.23,7348990
2012-07-03 00:00:00-04:00,125.95,126,125.21,125.3,5158784
2012-07-05 00:00:00-04:00,125.35,126.32,125.25,125.89,5632294
2012-07-06 00:00:00-04:00,126.65,127.205,126.61,127.02,5446833
2012-07-09 00:00:00-04:00,127.37,128.26,127.11,128.16,5299977
2012-07-10 00:00:00-04:00,127.86,128.74,127.72,128.44,4136798
2012-07-11 00:00:00-04:00,128.62,129.47,128.26,128.58,5825795
2012-07-12 00:00:00-04:00,129.05,129.56,128.9,129.47,6063609
2012-07-13 00:00:00-04:00,129.23,129.24,128.6,129.18,4027019
2012-07-16 00:00:00-04:00,130.3,130.61,129.61,129.78,4822417
2012-07-17 00:00:00-04:00,129.26,129.82,128.64,128.78,5252538
2012-07-18 00:00:00-04:00,129.28,129.337,128.79,128.84,3474912
2012-07-19 00:00:00-04:00,128.46,129.1,128.11,128.46,4883839
2012-07-20 00:00:00-04:00,129.6,130.3,129.42,130.02,5786300
2012-07-23 00:00:00-04:00,131.31,131.44,130.51,130.78,5628638
2012-07-24 00:00:00-04:00,130.35,132.04,130.28,131.81,6375347
2012-07-25 00:00:00-04:00,131.63,132.215,131.48,132.13,4766903
2012-07-26 00:00:00-04:00,131.53,131.78,130.9,130.91,6157253
2012-07-27 00:00:00-04:00,129.89,130.01,126.96,128.54,13829332
2012-07-30 00:00:00-04:00,128.39,129.48,128.25,129.41,5688651
2012-07-31 00:00:00-04:00,129.81,129.88,128.58,129.68,7006508
2012-08-01 00:00:00-04:00,128.54,129.74,128.15,128.8,7522910
2012-08-02 00:00:00-04:00,129.59,130.69,129.13,129.5,7167739
2012-08-03 00:00:00-04:00,127.84,128.03,126.77,127.42,8190579
2012-08-06 00:00:00-04:00,127.68,128.14,127.37,127.46,3536228
2012-08-07 00:00:00-04:00,125.95,126.13,125.43,125.83,5889598
2012-08-08 00:00:00-04:00,126.16,126.39,125.04,125.19,6984692
2012-08-09 00:00:00-04:00,124.77,125.3,123.75,125.0843,7233888
2012-08-10 00:00:00-04:00,126.2,126.32,125.6,125.68,4103107
2012-08-13 00:00:00-04:00,126.11,126.38,125.49,125.49,3307713
2012-08-14 00:00:00-04:00,123.97,124.41,123.75,123.79,7303607
2012-08-15 00:00:00-04:00,123.02,123.2,121.9,122.07,10015667
2012-08-16 00:00:00-04:00,122.21,122.5,120.52,121.02,12274275
2012-08-17 00:00:00-04:00,121.4,122.12,121.32,121.63,5792946
2012-08-20 00:00:00-04:00,121.55,122.19,121.5,121.83,4317253
2012-08-21 00:00:00-04:00,121.47,122.45,120.66,122.37,8066411
2012-08-22 00:00:00-04:00,123.52,124.51,123.21,124.4,10057251
2012-08-23 00:00:00-04:00,124.73,125.14,124.65,124.94,6426806
2012-08-24 00:00:00-04:00,125.47,125.56,124.67,124.84,4817862
2012-08-27 00:00:00-04:00,125.34,125.8,125.27,125.51,3633747
2012-08-28 00:00:00-04:00,125.75,126.36,125.59,125.81,3206863
2012-08-29 00:00:00-04:00,125.61,125.63,124.95,125.29,3606909
2012-08-30 00:00:00-04:00,126.27,126.44,125.73,125.92,3586009
2012-08-31 00:00:00-04:00,125.78,127.72,125.73,127.68,8599882
2012-09-04 00:00:00-04:00,126.89,127.63,126.76,127.33,5431867
2012-09-05 00:00:00-04:00,126.81,127.19,126.55,126.73,3133094
2012-09-06 00:00:00-04:00,125.53,125.53,124.55,124.6,5656782
2012-09-07 00:00:00-04:00,126.14,126.18,123.92,124.04,6515761
2012-09-10 00:00:00-04:00,123.69,124.33,123.51,124.31,4670132
2012-09-11 00:00:00-04:00,124.02,124.1,123.29,123.56,3335398
2012-09-12 00:00:00-04:00,122.2,122.41,121.68,122.01,6517576
2012-09-13 00:00:00-04:00,122.39,123.09,120.27,121.56,12086816
2012-09-14 00:00:00-04:00,119.76,119.85,118.05,118.3,15495009
2012-09-17 00:00:00-04:00,118.87,119.9,118.8,119.71,5055519
2012-09-18 00:00:00-04:00,120.72,120.9,119.96,120.32,5074949
2012-09-19 00:00:00-04:00,121.34,121.38,120.61,121.09,5631139
2012-09-20 00:00:00-04:00,122.14,122.32,120.98,121.41,4440610
2012-09-21 00:00:00-04:00,120.75,121.64,120.67,121.58,3291308
2012-09-24 00:00:00-04:00,122.24,122.7,122.18,122.49,3309906
2012-09-25 00:00:00-04:00,122.8,123.74,122.13,123.71,5469835
2012-09-26 00:00:00-04:00,124.54,125.09,124.45,125.04,6355212
2012-09-27 00:00:00-04:00,124.55,124.8,123.77,124.16,4802999
2012-09-28 00:00:00-04:00,124.75,125.2354,123.805,124.22,7047280
2012-10-01 00:00:00-04:00,123.97,124.47,123.38,124.38,4404182
2012-10-02 00:00:00-04:00,123.91,124.518,123.81,124.25,3215274
2012-10-03 00:00:00-04:00,123.86,124.3,123.62,124.3,3272876
2012-10-04 00:00:00-04:00,123.43,123.8,122.57,122.74,5066579
2012-10-05 00:00:00-04:00,121.57,121.68,120.92,121.15,7259776
2012-10-08 00:00:00-04:00,121.98,122.27,121.686,122.2283,1452291
2012-10-09 00:00:00-04:00,121.47,122.185,121.38,121.96,4177217
2012-10-10 00:00:00-04:00,121.46,122.96,121.26,122.8,4532311
2012-10-11 00:00:00-04:00,121.96,123.66,121.89,123.66,4675991
2012-10-12 00:00:00-04:00,124.07,124.78,123.78,123.96,4592772
2012-10-15 00:00:00-04:00,123.78,124.14,123.43,123.71,2734119
2012-10-16 00:00:00-04:00,122.9,122.94,121.94,121.98,4186273
2012-10-17 00:00:00-04:00,121.17,121.26,120.57,120.85,6176662
2012-10-18 00:00:00-04:00,121.12,121.53,119.87,120.1,7946951
2012-10-19 00:00:00-04:00,120.33,121.81,120.28,121.68,6562908
2012-10-22 00:00:00-04:00,121.44,121.84,120.94,120.96,5642308
2012-10-23 00:00:00-04:00,122.1,122.73,122.0217,122.681,4792833
2012-10-24 00:00:00-04:00,121.86,122.2883,121.48,121.49,5951649
2012-10-25 00:00:00-04:00,120.56,121.54,120.33,120.87,4898143
