Date,open,high,low,close,volume
2011-07-25 00:00:00-04:00,111.02,111.44,110.87,110.95,1131369
2011-07-26 00:00:00-04:00,111.09,111.68,111.09,111.46,890923
2011-07-27 00:00:00-04:00,111.32,111.43,110.99,111.14,740634
2011-07-28 00:00:00-04:00,111.46,111.53,111.29,111.36,814271
2011-07-29 00:00:00-04:00,111.68,112.44,111.54,112.37,1576451
2011-08-01 00:00:00-04:00,112.24,112.83,112.13,112.24,2098028
2011-08-02 00:00:00-04:00,112.59,113.24,112.35,113.22,1367914
2011-08-03 00:00:00-04:00,113.37,113.71,113.15,113.2,1966627
2011-08-04 00:00:00-04:00,113.41,114.168,113.29,114,2130163
2011-08-05 00:00:00-04:00,113.86,113.92,112.38,112.59,2325275
2011-08-08 00:00:00-04:00,112.47,112.47,111.51,111.53,2410578
2011-08-09 00:00:00-04:00,111.68,113.64,111.55,112.53,2017983
2011-08-10 00:00:00-04:00,113.18,113.74,112.79,113.5,1213161
2011-08-11 00:00:00-04:00,112.2001,113.3,110.81,111.2,1823701
2011-08-12 00:00:00-04:00,111.77,112.63,111.52,112.59,1441292
2011-08-15 00:00:00-04:00,112.53,112.81,112.3,112.68,1763467
2011-08-16 00:00:00-04:00,112.52,113.31,112.411,113.13,1637250
2011-08-17 00:00:00-04:00,113.38,113.73,112.98,113.47,993934
2011-08-18 00:00:00-04:00,113.93,114,113.21,113.55,1305266
2011-08-19 00:00:00-04:00,113.45,113.61,113.18,113.42,1609612
2011-08-22 00:00:00-04:00,113.55,113.65,112.91,112.99,1429389
2011-08-23 00:00:00-04:00,112.46,112.5,111.45,111.7,2297663
2011-08-24 00:00:00-04:00,111.48,111.62,110.2,110.35,1467769
2011-08-25 00:00:00-04:00,110.91,111.18,110.67,110.99,1379868
2011-08-26 00:00:00-04:00,111.14,111.62,110.89,111.04,1004878
2011-08-29 00:00:00-04:00,110.95,111.47,110.85,111.4,966323
2011-08-30 00:00:00-04:00,111.7701,112.16,111.66,112.04,1378051
2011-08-31 00:00:00-04:00,112.45,112.74,112.2,112.25,1145109
2011-09-01 00:00:00-04:00,112.38,112.56,111.53,112.01,2546130
2011-09-02 00:00:00-04:00,112.8,113,112.25,112.69,1186144
2011-09-06 00:00:00-04:00,112.84,113.96,112.51,113.35,3348772
2011-09-07 00:00:00-04:00,113.568,113.82,113.26,113.58,794210
2011-09-08 00:00:00-04:00,113.57,113.74,113.15,113.44,1110406
2011-09-09 00:00:00-04:00,113.4,113.9,113.0808,113.59,970294
2011-09-12 00:00:00-04:00,113.05,113.52,112.82,112.9,1595032
2011-09-13 00:00:00-04:00,112.69,112.98,112.5,112.88,1199136
2011-09-14 00:00:00-04:00,112.6801,113.11,112.6801,112.84,829401
2011-09-15 00:00:00-04:00,112.42,112.625,112.25,112.45,1105113
2011-09-16 00:00:00-04:00,112.3,112.82,112.3,112.41,806146
2011-09-19 00:00:00-04:00,113.01,113.2,112.92,113.05,761597
2011-09-20 00:00:00-04:00,113.1,113.3157,113,113.04,699157
2011-09-21 00:00:00-04:00,113.11,113.55,112.75,113.34,972976
2011-09-22 00:00:00-04:00,113.68,113.81,112.9,113.53,1282610
2011-09-23 00:00:00-04:00,113.43,113.52,112.9,112.93,633252
2011-09-26 00:00:00-04:00,112.7,113.02,112.45,112.68,794206
2011-09-27 00:00:00-04:00,112.15,112.55,112.04,112.37,1104363
2011-09-28 00:00:00-04:00,112.18,112.18,111.66,111.87,1203863
2011-09-29 00:00:00-04:00,112.06,112.27,111.75,111.75,828606
2011-09-30 00:00:00-04:00,112.33,112.43,111.9,112.31,1401513
2011-10-03 00:00:00-04:00,112.02,112.1852,111.69,112,2322429
2011-10-04 00:00:00-04:00,112.14,112.15,110.75,111.12,1731980
2011-10-05 00:00:00-04:00,111.26,111.6,110.69,111.48,4378606
2011-10-06 00:00:00-04:00,111.6,111.82,111.08,111.13,1349753
2011-10-07 00:00:00-04:00,111.15,111.49,110.95,111.03,1583698
2011-10-10 00:00:00-04:00,111.03,111.36,110.65,111.31,914664
2011-10-11 00:00:00-04:00,111.54,111.75,111.14,111.54,2073464
2011-10-12 00:00:00-04:00,111.54,111.88,111.21,111.72,1339708
2011-10-13 00:00:00-04:00,111.98,112.01,111.66,111.8,1480116
2011-10-14 00:00:00-04:00,111.14,111.92,111.08,111.72,970200
2011-10-17 00:00:00-04:00,111.95,111.95,111.63,111.73,932718
2011-10-18 00:00:00-04:00,111.85,112.28,111.8,112.09,810226
2011-10-19 00:00:00-04:00,112.28,112.5,112,112.36,1485510
2011-10-20 00:00:00-04:00,112.3,112.65,112.07,112.59,898169
2011-10-21 00:00:00-04:00,112.65,113.02,112.64,112.9,784744
2011-10-24 00:00:00-04:00,113.22,113.51,113.2,113.51,1318646
2011-10-25 00:00:00-04:00,113.48,114.2,113.43,114.1,1523499
2011-10-26 00:00:00-04:00,114.22,114.31,113.77,114.04,1009732
2011-10-27 00:00:00-04:00,113.97,114.64,113.9,114.02,2284448
2011-10-28 00:00:00-04:00,114.25,114.72,114.04,114.4,2081333
2011-10-31 00:00:00-04:00,114.64,114.95,114.35,114.69,1470029
2011-11-01 00:00:00-04:00,114.7,114.99,114.36,114.8999,1485565
2011-11-02 00:00:00-04:00,114.74,115.32,114.6,115.29,1828343
2011-11-03 00:00:00-04:00,115.17,115.53,114.86,115.33,1709044
2011-11-04 00:00:00-04:00,115.3,115.6775,115.02,115.6,1394433
2011-11-07 00:00:00-05:00,115.4,115.68,115.07,115.12,690239
2011-11-08 00:00:00-05:00,115.11,115.24,114.37,114.41,3596264
2011-11-09 00:00:00-05:00,114.6,114.88,114.06,114.125,1211500
2011-11-10 00:00:00-05:00,113.78,113.87,113.06,113.49,1312625
2011-11-11 00:00:00-05:00,113.57,113.58,112.9792,113.32,1075207
2011-11-14 00:00:00-05:00,113.41,113.61,113.2,113.3,812492
2011-11-15 00:00:00-05:00,113.26,113.55,113.01,113.24,1355648
2011-11-16 00:00:00-05:00,113.37,113.37,112.75,112.87,2562907
2011-11-17 00:00:00-05:00,112.73,112.93,111.9,111.92,3076873
2011-11-18 00:00:00-05:00,111.97,112.2,111.78,112.18,1250787
2011-11-21 00:00:00-05:00,112.12,112.12,111.58,111.78,1294711
2011-11-22 00:00:00-05:00,111.51,111.72,111.4,111.45,1365856
2011-11-23 00:00:00-05:00,111.2,111.2,110.651,110.85,1651915
2011-11-25 00:00:00-05:00,110.61,110.66,110.33,110.37,600236
2011-11-28 00:00:00-05:00,110.13,110.81,109.81,110.49,2231797
2011-11-29 00:00:00-05:00,110.39,110.43,109.93,110.19,1412927
2011-11-30 00:00:00-05:00,110.8,110.9,110.4385,110.69,1663495
2011-12-01 00:00:00-05:00,110.3,110.64,110.11,110.59,1577138
2011-12-02 00:00:00-05:00,110.85,111.55,110.57,111.4975,1689143
2011-12-05 00:00:00-05:00,111.5,112.32,111.45,112.32,1614915
2011-12-06 00:00:00-05:00,112.06,112.372,111.67,111.73,1123579
2011-12-07 00:00:00-05:00,112.16,112.47,111.99,112.4,1540383
2011-12-08 00:00:00-05:00,112.3,112.34,111.96,112.09,1081079
2011-12-09 00:00:00-05:00,112.38,112.44,111.5,111.62,995343
2011-12-12 00:00:00-05:00,111.91,111.96,111.47,111.62,533195
2011-12-13 00:00:00-05:00,111.68,112.2868,111.65,111.92,1153634
2011-12-14 00:00:00-05:00,112.15,112.29,111.9,112.25,1056432
2011-12-15 00:00:00-05:00,112.2,112.5,112.186,112.38,895080
2011-12-16 00:00:00-05:00,112.5,113.049,112.45,113.01,1430069
2011-12-19 00:00:00-05:00,113.13,113.49,112.87,113.42,1034038
2011-12-20 00:00:00-05:00,113.32,113.58,113.2,113.41,1080527
2011-12-21 00:00:00-05:00,113.38,113.44,112.85,112.97,1125693
2011-12-22 00:00:00-05:00,113.19,113.5,113.1101,113.44,1640802
2011-12-23 00:00:00-05:00,113.35,113.35,112.95,112.98,807469
2011-12-27 00:00:00-05:00,112.82,113.14,112.43,113.14,862861
2011-12-28 00:00:00-05:00,113.28,113.5,113.05,113.4,484837
2011-12-29 00:00:00-05:00,113.49,113.5,113.02,113.28,956830
2011-12-30 00:00:00-05:00,113.45,113.85,113.33,113.76,762047
2012-01-03 00:00:00-05:00,113.8,114,113.5,113.71,2135777
2012-01-04 00:00:00-05:00,113.75,113.95,113.44,113.78,1596764
2012-01-05 00:00:00-05:00,113.7,113.76,113.2,113.28,1294908
2012-01-06 00:00:00-05:00,113.49,113.82,113.39,113.71,756087
2012-01-09 00:00:00-05:00,113.83,113.93,113.55,113.55,1154418
2012-01-10 00:00:00-05:00,113.7,113.92,113.6152,113.85,1890255
2012-01-11 00:00:00-05:00,113.89,114.05,113.807,113.85,1573473
2012-01-12 00:00:00-05:00,114.18,114.38,114.01,114.1,1802699
2012-01-13 00:00:00-05:00,114.44,114.82,114.35,114.49,3063122
2012-01-17 00:00:00-05:00,114.78,114.885,114.61,114.86,1567130
2012-01-18 00:00:00-05:00,115,115.04,114.59,114.63,1595779
2012-01-19 00:00:00-05:00,114.77,114.93,114.423,114.6,1240217
2012-01-20 00:00:00-05:00,114.53,114.61,114.21,114.3,1119449
2012-01-23 00:00:00-05:00,114.24,114.4,114.15,114.15,1097845
2012-01-24 00:00:00-05:00,114.2401,114.57,114.16,114.56,1274595
2012-01-25 00:00:00-05:00,114.61,115.53,114.39,114.94,1669688
2012-01-26 00:00:00-05:00,115.63,115.87,115.51,115.84,1301254
2012-01-27 00:00:00-05:00,115.91,116.21,115.75,116.02,1103322
2012-01-30 00:00:00-05:00,116.4,116.41,115.86,115.86,1291428
2012-01-31 00:00:00-05:00,116.14,116.38,115.95,116.22,1399437
2012-02-01 00:00:00-05:00,116.08,116.32,115.74,116.2526,2573982
2012-02-02 00:00:00-05:00,116.28,116.57,116.2,116.51,2155774
2012-02-03 00:00:00-05:00,116.1,116.385,115.9,116.34,1889869
2012-02-06 00:00:00-05:00,116.24,116.84,116.24,116.65,980128
2012-02-07 00:00:00-05:00,116.44,116.56,116.2,116.42,1023594
2012-02-08 00:00:00-05:00,116.46,116.65,116.32,116.56,1297954
2012-02-09 00:00:00-05:00,116.5,116.51,115.98,116.15,1494284
2012-02-10 00:00:00-05:00,116.18,116.25,115.83,116.04,1744689
2012-02-13 00:00:00-05:00,116.5,116.53,116.29,116.4,979341
2012-02-14 00:00:00-05:00,116.52,116.739,116.4,116.55,1746454
2012-02-15 00:00:00-05:00,116.65,116.86,116.35,116.42,885907
2012-02-16 00:00:00-05:00,116.43,116.43,116.02,116.27,1581477
2012-02-17 00:00:00-05:00,115.96,116.14,115.83,116.01,1631797
2012-02-21 00:00:00-05:00,116.17,116.3,115.83,115.84,1779776
2012-02-22 00:00:00-05:00,116.17,116.58,115.94,116.54,2168812
2012-02-23 00:00:00-05:00,116.43,116.72,116.22,116.68,1537475
2012-02-24 00:00:00-05:00,116.83,116.99,116.53,116.82,1652734
2012-02-27 00:00:00-05:00,117.18,117.3,116.97,117.23,1119072
2012-02-28 00:00:00-05:00,117.5,117.8,117.41,117.59,1957190
2012-02-29 00:00:00-05:00,117.6,117.87,117.4,117.7,1690652
2012-03-01 00:00:00-05:00,116.94,117.19,116.79,117.0187,2184728
2012-03-02 00:00:00-05:00,117.03,117.37,117.01,117.07,1849667
2012-03-05 00:00:00-05:00,117.18,117.31,116.69,116.85,1419546
2012-03-06 00:00:00-05:00,116.82,116.91,116.5,116.67,1411631
2012-03-07 00:00:00-05:00,116.68,116.85,116.52,116.59,1232828
2012-03-08 00:00:00-05:00,116.72,116.83,116.53,116.65,1132303
2012-03-09 00:00:00-05:00,116.53,116.6,116.27,116.58,1476275
2012-03-12 00:00:00-04:00,116.75,116.78,116.3395,116.35,1886269
2012-03-13 00:00:00-04:00,116.27,116.4,115.92,116.04,1979029
2012-03-14 00:00:00-04:00,115.74,115.74,114.6,114.75,2795848
2012-03-15 00:00:00-04:00,114.72,115.12,114.29,114.41,1926976
2012-03-16 00:00:00-04:00,114.2,114.57,114,114.57,3147723
2012-03-19 00:00:00-04:00,114.54,114.63,114.1601,114.42,1904510
2012-03-20 00:00:00-04:00,114.18,114.5,114.05,114.36,1593926
2012-03-21 00:00:00-04:00,114.58,114.9,114.46,114.86,1813396
2012-03-22 00:00:00-04:00,114.82,114.84,114.6,114.64,2634042
2012-03-23 00:00:00-04:00,114.92,115.1,114.77,114.8,1645182
2012-03-26 00:00:00-04:00,115.09,115.28,114.82,115.02,1264145
2012-03-27 00:00:00-04:00,115.02,115.95,115.02,115.89,2322501
2012-03-28 00:00:00-04:00,115.73,116,115.52,115.61,1150330
2012-03-29 00:00:00-04:00,115.87,116.04,115.62,115.88,1469408
2012-03-30 00:00:00-04:00,116.1,116.18,115.48,115.65,3115322
2012-04-02 00:00:00-04:00,115.43,115.6,115.16,115.528,4158206
2012-04-03 00:00:00-04:00,115.5,115.8,114.39,114.43,2430893
2012-04-04 00:00:00-04:00,114.71,114.99,114.64,114.67,1402227
2012-04-05 00:00:00-04:00,114.88,115.13,114.6,114.83,1291238
2012-04-09 00:00:00-04:00,115.65,115.73,115.39,115.6,855470
2012-04-10 00:00:00-04:00,115.81,115.81,115.47,115.52,2128481
2012-04-11 00:00:00-04:00,115.52,115.58,114.99,115.38,1185770
2012-04-12 00:00:00-04:00,115.6,115.7,115.39,115.45,1338574
2012-04-13 00:00:00-04:00,115.7,116.04,115.7,116.03,876908
2012-04-16 00:00:00-04:00,115.96,116.291,115.9,115.98,1768030
2012-04-17 00:00:00-04:00,115.96,116.17,115.81,116.149,1568554
2012-04-18 00:00:00-04:00,116.23,116.28,116.05,116.15,1762100
2012-04-19 00:00:00-04:00,116.4,116.4,116.13,116.21,894238
2012-04-20 00:00:00-04:00,116.08,116.27,115.935,116.18,605543
2012-04-23 00:00:00-04:00,116.46,116.46,116.15,116.2,905196
2012-04-24 00:00:00-04:00,116.17,116.21,115.94,116.01,1671111
2012-04-25 00:00:00-04:00,115.85,116.23,115.75,116.2,1478992
2012-04-26 00:00:00-04:00,116.25,116.54,116.24,116.42,968321
2012-04-27 00:00:00-04:00,116.47,116.6,116.27,116.55,1456694
2012-04-30 00:00:00-04:00,116.68,116.76,116.42,116.44,1678412
2012-05-01 00:00:00-04:00,116.39,116.51,115.83,115.89,2218224
2012-05-02 00:00:00-04:00,116.13,116.29,116.06,116.23,2037837
2012-05-03 00:00:00-04:00,116.25,116.45,116.11,116.34,1223230
2012-05-04 00:00:00-04:00,116.48,116.58,116.44,116.44,670466
2012-05-07 00:00:00-04:00,116.5,116.7,116.405,116.68,673379
2012-05-08 00:00:00-04:00,116.74,117,116.62,116.92,1198382
2012-05-09 00:00:00-04:00,116.65,116.99,116.57,116.76,1991139
2012-05-10 00:00:00-04:00,116.62,116.68,116.3,116.5,1252359
2012-05-11 00:00:00-04:00,116.78,117,116.75,116.85,2213330
2012-05-14 00:00:00-04:00,117.06,117.18,116.76,116.87,1791803
2012-05-15 00:00:00-04:00,117.06,117.06,116.62,116.73,2133407
2012-05-16 00:00:00-04:00,116.31,116.91,116.22,116.72,2445990
2012-05-17 00:00:00-04:00,116.39,116.45,115.9,115.9351,2280746
2012-05-18 00:00:00-04:00,115.75,115.77,115.39,115.48,1567274
2012-05-21 00:00:00-04:00,115.33,115.66,115.25,115.61,1196959
2012-05-22 00:00:00-04:00,115.38,115.6,115.22,115.3,1606426
2012-05-23 00:00:00-04:00,115.39,115.8,115.37,115.6,1753202
2012-05-24 00:00:00-04:00,115.59,115.64,115.43,115.56,1102517
2012-05-25 00:00:00-04:00,115.66,115.91,115.6,115.88,576732
2012-05-29 00:00:00-04:00,115.98,116.29,115.95,115.97,2098083
2012-05-30 00:00:00-04:00,116.49,116.57,116.13,116.1486,1757280
2012-05-31 00:00:00-04:00,116.57,117,116.25,116.85,3958596
2012-06-01 00:00:00-04:00,116.59,117.3,116.33,117.28,3465341
2012-06-04 00:00:00-04:00,116.75,116.91,116.36,116.42,2445633
2012-06-05 00:00:00-04:00,116.27,116.49,116.07,116.14,2323481
2012-06-06 00:00:00-04:00,116.27,116.27,115.57,115.8,2322009
2012-06-07 00:00:00-04:00,115.86,116.1,115.73,116.06,2520625
2012-06-08 00:00:00-04:00,116.48,116.67,116.2,116.48,1636176
2012-06-11 00:00:00-04:00,116.46,116.73,116.28,116.4968,1287734
2012-06-12 00:00:00-04:00,116.3,116.43,115.9309,116.14,900477
2012-06-13 00:00:00-04:00,116.19,116.55,116.04,116.53,1186503
2012-06-14 00:00:00-04:00,116.48,116.56,116.17,116.4,1436849
2012-06-15 00:00:00-04:00,116.75,116.96,116.62,116.79,1264852
2012-06-18 00:00:00-04:00,116.96,117,116.7,116.85,952343
2012-06-19 00:00:00-04:00,116.97,117.31,116.67,116.68,2057442
2012-06-20 00:00:00-04:00,116.66,116.9831,116.4801,116.78,2008903
2012-06-21 00:00:00-04:00,116.98,117.27,116.92,116.95,1629965
2012-06-22 00:00:00-04:00,116.94,117.12,116.8,116.84,1148730
2012-06-25 00:00:00-04:00,117.12,117.34,116.96,117.2,1611830
2012-06-26 00:00:00-04:00,117.09,117.42,117.02,117.27,1496988
2012-06-27 00:00:00-04:00,117.49,117.61,117.32,117.43,2067924
2012-06-28 00:00:00-04:00,117.68,117.86,117.61,117.62,2254196
2012-06-29 00:00:00-04:00,117.49,117.8107,117.4,117.62,2224191
2012-07-02 00:00:00-04:00,117.58,118,117.45,117.82,2000610
2012-07-03 00:00:00-04:00,117.86,117.99,117.74,117.9,769687
2012-07-05 00:00:00-04:00,117.98,118.34,117.93,118.17,1786262
2012-07-06 00:00:00-04:00,118.39,118.57,118.02,118.55,1383139
2012-07-09 00:00:00-04:00,118.41,118.76,118.38,118.62,997250
2012-07-10 00:00:00-04:00,118.76,118.86,118.57,118.58,1341606
2012-07-11 00:00:00-04:00,118.8,119.11,118.75,118.8,994086
2012-07-12 00:00:00-04:00,118.95,119.41,118.82,119.34,1264313
2012-07-13 00:00:00-04:00,119.32,119.52,119.051,119.41,1286706
2012-07-16 00:00:00-04:00,119.83,119.86,119.59,119.59,689638
2012-07-17 00:00:00-04:00,119.77,119.9,119.53,119.73,1894290
2012-07-18 00:00:00-04:00,120.12,120.49,120.07,120.4,1627988
2012-07-19 00:00:00-04:00,120.41,120.87,120.41,120.62,2352736
2012-07-20 00:00:00-04:00,120.8,120.92,120.66,120.75,1097116
2012-07-23 00:00:00-04:00,120.72,120.8,120.25,120.3,1243082
2012-07-24 00:00:00-04:00,120.22,120.63,120.17,120.5,1116754
2012-07-25 00:00:00-04:00,120.69,120.86,120.54,120.72,2419464
2012-07-26 00:00:00-04:00,120.73,120.97,120.73,120.93,937647
2012-07-27 00:00:00-04:00,120.56,120.65,119.74,120.31,2659453
2012-07-30 00:00:00-04:00,120.22,120.78,120.22,120.65,2076105
2012-07-31 00:00:00-04:00,121.05,121.29,120.84,121.26,1408604
2012-08-01 00:00:00-04:00,120.66,120.97,120.4,120.75,2395065
2012-08-02 00:00:00-04:00,121,121.0598,120.2,120.84,1391676
2012-08-03 00:00:00-04:00,120.54,120.68,120.1944,120.55,2103774
2012-08-06 00:00:00-04:00,120.72,120.79,120.6,120.72,1468313
2012-08-07 00:00:00-04:00,120.23,120.34,120,120.081,3384630
2012-08-08 00:00:00-04:00,120.23,120.27,119.7,119.77,2263953
2012-08-09 00:00:00-04:00,119.58,119.77,119.3,119.62,2428847
2012-08-10 00:00:00-04:00,120.09,120.0976,119.79,119.96,1371989
2012-08-13 00:00:00-04:00,119.96,120.07,119.73,119.79,917047
2012-08-14 00:00:00-04:00,119.47,119.47,119.18,119.18,1432636
2012-08-15 00:00:00-04:00,119.03,119.065,118.65,118.66,3743913
2012-08-16 00:00:00-04:00,118.755,118.9,118.13,118.269,1731278
2012-08-17 00:00:00-04:00,118.41,118.79,118.4,118.48,1537790
2012-08-20 00:00:00-04:00,118.27,118.8185,118.26,118.8099,1415718
2012-08-21 00:00:00-04:00,118.76,118.99,118.48,118.99,1700509
2012-08-22 00:00:00-04:00,119.45,119.7,119.19,119.65,2089988
2012-08-23 00:00:00-04:00,119.84,119.91,119.72,119.75,811772
2012-08-24 00:00:00-04:00,119.95,119.95,119.73,119.89,1133645
2012-08-27 00:00:00-04:00,120.15,120.26,120,120.04,1818579
2012-08-28 00:00:00-04:00,120.19,120.28,120.06,120.22,835534
2012-08-29 00:00:00-04:00,120.19,120.19,119.88,119.96,1724019
2012-08-30 00:00:00-04:00,120.06,120.13,119.95,119.99,1421639
2012-08-31 00:00:00-04:00,120.04,120.82,120.04,120.82,1567226
2012-09-04 00:00:00-04:00,120.56,120.57,120.05,120.15,2560551
2012-09-05 00:00:00-04:00,120.15,120.32,120.06,120.21,782310
2012-09-06 00:00:00-04:00,119.85,119.9199,119.61,119.68,1912630
2012-09-07 00:00:00-04:00,120.6,120.62,119.9,119.97,2099449
2012-09-10 00:00:00-04:00,119.93,120.01,119.72,119.94,1029234
2012-09-11 00:00:00-04:00,120,120.12,119.8,120.02,2585169
2012-09-12 00:00:00-04:00,119.78,119.8274,119.57,119.77,1287131
2012-09-13 00:00:00-04:00,120.02,120.59,119.6501,120.43,3330009
2012-09-14 00:00:00-04:00,120.1,120.1,119.36,119.69,3057581
2012-09-17 00:00:00-04:00,120.03,120.339,119.92,120.13,838176
2012-09-18 00:00:00-04:00,120.49,120.65,120.32,120.44,1233687
2012-09-19 00:00:00-04:00,120.83,120.94,120.6517,120.68,1164516
2012-09-20 00:00:00-04:00,120.98,121.06,120.5517,120.59,1066285
2012-09-21 00:00:00-04:00,120.53,120.86,120.45,120.805,1088098
2012-09-24 00:00:00-04:00,120.97,121.03,120.84,120.96,1150711
2012-09-25 00:00:00-04:00,121.01,121.22,120.83,121.22,2446737
2012-09-26 00:00:00-04:00,121.26,121.57,121.2,121.56,986780
2012-09-27 00:00:00-04:00,121.52,121.74,121.43,121.48,1362598
2012-09-28 00:00:00-04:00,121.75,121.91,121.56,121.73,1866064
2012-10-01 00:00:00-04:00,121.67,121.76,121.4,121.73,2529163
2012-10-02 00:00:00-04:00,121.59,121.79,121.56,121.73,1621032
2012-10-03 00:00:00-04:00,121.65,121.83,121.53,121.82,3414560
2012-10-04 00:00:00-04:00,121.73,121.92,121.67,121.73,1590902
2012-10-05 00:00:00-04:00,121.57,121.69,121.5,121.56,1609594
2012-10-08 00:00:00-04:00,121.86,121.95,121.73,121.83,660022
2012-10-09 00:00:00-04:00,121.65,122.05,121.65,122.02,2585329
2012-10-10 00:00:00-04:00,121.89,122.355,121.76,122.21,1801910
2012-10-11 00:00:00-04:00,122.09,122.69,122.03,122.58,2018533
2012-10-12 00:00:00-04:00,122.76,122.96,122.66,122.68,1233028
2012-10-15 00:00:00-04:00,122.79,123.15,122.73,123.13,2079006
2012-10-16 00:00:00-04:00,123.06,123.2,122.93,123.05,1867745
2012-10-17 00:00:00-04:00,123.03,123.15,122.76,122.81,5836783
2012-10-18 00:00:00-04:00,122.96,123,122.5,122.58,1294379
2012-10-19 00:00:00-04:00,122.7,123.01,122.595,122.82,1629853
2012-10-22 00:00:00-04:00,122.55,122.71,122.46,122.47,1906186
2012-10-23 00:00:00-04:00,122.4,122.755,122.37,122.75,1050271
2012-10-24 00:00:00-04:00,122.61,122.76,122.37,122.37,2471625
2012-10-25 00:00:00-04:00,122.24,122.43,122,122.03,1122765
2012-10-26 00:00:00-04:00,122.37,122.66,122.22,122.62,959653
2012-10-31 00:00:00-04:00,122.7,123.1799,122.66,123.05,1007283
2012-11-01 00:00:00-04:00,122.59,122.77,122.39,122.47,1880784
